speed_main,flow_main,week,flow_mean_400,speed_mean_400,flow_mean_406,speed_mean_406,flow_mean_412,speed_mean_412,flow_mean_427,speed_mean_427,flow_mean_432,speed_mean_432,year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,timeframe6,timeframe7,timeframe8,timeframe9
107,3340,35,3534,104.62,3583,101.57,3587,101.8,3769,93.57,3782,95.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0
106.21,3211,38,3483,104.61,3493,102.13,3504,103.6,3787,97.2,3789,96.79,0,0,1,0,0,0,0,0,0,0,0,1,0,0
91.6,3309.55,40,3649.09,91.94,3643.64,86.59,3706.36,90.36,3724.09,87.5,3743.18,88.89,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105.71,3499.46,41,3935.68,101.51,3974.59,99.69,3851.35,101.73,4091.35,94.77,4114.05,95.02,0,0,1,0,0,0,0,0,0,0,0,1,0,0
104.99,3414.12,42,3680,101.72,3740,99.45,3735.29,99.76,3891.76,96.88,3849.41,95.53,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105.07,3456,47,3749,102.11,3740,100.37,3722,99.92,4042,97.69,4030,96.66,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105.18,3391,48,3656,102.05,3688,100.12,3661,100.91,4046,97.53,4045,96.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105.46,3263,49,3574,101.43,3588,99.33,3576,100.8,3936,97.32,3916,95.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103.74,3486,50,3741,101.28,3796,100.2,3800,100.57,4037,97.54,4040,97.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0
116.29,175.71,52,192.41,116.13,190.17,113.15,193.45,112.88,212.54,114.14,217.63,111.36,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113.96,257.14,1,271.07,113.91,282.55,112.03,266.9,110.5,268.97,111.83,259.32,108.88,0,0,0,1,0,0,0,0,0,0,0,1,0,0
104.46,3487,9,3754,102.63,3754,100.61,3755,101.44,4080,97.98,4085,97.42,0,0,0,1,0,0,0,0,0,0,0,1,0,0
106.06,3306.67,10,3459.13,103.97,3510,102.57,3584,104.79,3877.83,100.22,3853.04,99.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0
102.89,3272,17,3525,100.17,3534,93.91,3152,96.98,3903,91.34,3922,93.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
106.48,3030,21,3183.46,103.9,3249.23,101.01,3229.62,101.73,3924.23,97.54,3941.54,96.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0
105,3288.89,23,3382.22,104.32,3375.56,102.23,3009.06,104.06,3781.11,100.93,3826.67,100.62,0,0,0,1,0,0,0,0,0,0,0,1,0,0
102.73,3482.07,27,3792.41,99.02,3760.34,95.95,3255.52,95.47,3985.86,93.56,3968.28,97.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0
112.61,2499.31,31,2698.97,110.07,2691.72,107.69,2379.31,108.89,2962.76,107.28,2976.21,105.78,0,0,0,1,0,0,0,0,0,0,0,1,0,0
107.47,3487.24,36,3760.34,104.87,3768.62,102.16,3305.17,103.51,4344.83,99.03,4360.34,98.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0
84.46,3277.24,41,3616.55,83.37,3571.03,79.75,3153.1,80.76,4101.72,85.09,4097.59,91.44,0,0,0,1,0,0,0,0,0,0,0,1,0,0
105.93,3218.28,43,3497.59,102.35,3503.79,100.76,3095.17,102.15,4011.72,97.01,4014.83,96.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0
86.59,3348.42,50,3683.16,86.82,3689.47,84.36,3255.79,83.52,4221.05,85.85,4203.16,91.76,0,0,0,1,0,0,0,0,0,0,0,1,0,0
82.12,3280.75,5,3606.79,83.49,3641.89,79.97,3193.58,77.38,4138.87,81.75,4166.04,88.94,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77.58,3382.64,7,3716.6,81.15,3661.13,77.27,3211.7,76.39,4238.49,80.48,4235.09,87.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88.58,3245,36,3543,87.6,3515,86.34,3479,86.07,4008,88.28,3991,92.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78.88,3332,39,3594,82.05,3590,77.55,3562,84.24,4195,87.09,4211,92.16,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77.7,3343,44,3701,78.52,3667,77.48,3620,77.78,4223,83.72,4225,90.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72.59,3297,47,3690,77.29,3683,76.15,3660,75.86,4272,80.82,4276,86.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110.97,1596,1,1750,109.77,1759,108.92,1731,107.22,1974,108.21,1929,106.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60.54,3055,3,3346,70.09,3331,68.1,3303,71.98,3886,72.38,3882,77.52,0,0,0,0,0,1,0,0,0,0,0,1,0,0
72.69,3383,4,3672,75.61,3662,72.36,3212,73.44,4175,81.29,4149,87.59,0,0,0,0,0,1,0,0,0,0,0,1,0,0
116.32,2837,31,2870,116.46,2840,116.31,2901,114.82,3364,114.02,3279,111.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0
106.53,3455,50,3470,107.91,3470,107.34,3467,104.5,3945,102.17,3852,96.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68.93,3093,51,3145,69.01,3010,66.21,3063,72.78,3944,107.24,3855,107.22,0,0,0,0,0,0,0,1,0,0,0,1,0,0
117.18,3401,34,3461,117.25,1276,103.4,3471,115.35,3417,113.75,4288,111.18,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114.58,3101,30,3140,118.37,3390,114.59,3478,114.21,3314,112.26,4185,109.22,0,0,0,0,0,0,0,0,0,1,0,1,0,0
115.87,3022,31,3085,116.64,2986,115.68,3188,114.65,2896,116.1,3595,112.42,0,0,0,0,0,0,0,0,0,1,0,1,0,0
118.7,3148,33,3117,120.2,3227,112.56,3083,114.39,2663,115.29,3595,111.49,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40.85,2784.41,36,3143.39,50.92,3182.03,52.4,3210.51,55.63,3493.22,67.88,3499.32,76.66,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.77,2923,39,3385,52.84,3394,59.31,3442,63.34,3915,67.06,3908,77.31,1,0,0,0,0,0,0,0,0,0,0,0,1,0
47.73,3269,40,3682,55.25,3671,56.85,3720,66.58,4051,69.62,4063,77.62,1,0,0,0,0,0,0,0,0,0,0,0,1,0
85.61,3385,42,3651,86.5,3688,81.93,3684,88.92,3786,74.51,3793,81.93,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107.88,3275,47,3601,105.01,3608,102.99,3607,104.11,3790,88.36,3808,86.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0
87.87,2497,51,2644,85.55,2651,86.22,2639,87.25,2880,86.58,2879,85.32,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48.37,3074,11,3489,54.15,3510,50.84,3529,54.1,3905,66.51,3912,78.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0
74.37,3234,12,3581,78.05,3580,77.98,3599,76.88,3861,66.95,3867,81.73,0,1,0,0,0,0,0,0,0,0,0,0,1,0
105.84,3205,13,3510,103.83,3530,97.58,3538,95.33,3899,73.52,3910,84.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0
105.09,3231,18,3520,103.48,3519,102.29,3505,105.01,3686,100.53,3718,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0
106.18,3384,19,3718,102.53,3704,100.37,3712,103.61,3910,98.63,3971,96.87,0,1,0,0,0,0,0,0,0,0,0,0,1,0
110.56,3122.11,30,3391.58,108.12,3415.79,105.6,3409.47,106.96,3473.68,102.66,3493.68,100.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0
104.93,3484,34,3801,101.46,3799,100.33,3814,102.18,3888,94.35,3897,91.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0
85.19,3343,40,3730,82.4,3755,81.61,3789,83.65,3858,75.16,3868,84.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92.72,3423,41,3712,87.8,3724,75.19,3747,75.2,3842,64.8,3846,74.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0
105.84,3354,43,3661,103.85,3632,102.67,3650,103.09,3702,96.81,3717,97.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0
104.18,3316,49,3612,100.96,3646,97.57,3631,100.02,3685,95.33,3701,95.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
101.29,3208,50,3521,96.95,3531,93.81,3561,95.54,3504,94.97,3509,93.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0
102.61,3315,5,3609,99.77,3640,98.25,3628,100.6,3750,91.93,3734,93.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54.74,3427,7,3779,66.37,3792,73.26,3776,81.91,3864,75.87,3869,87,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109.48,3370,8,3639,107.22,3658,104.02,3647,104.54,3688,101.8,3699,100.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0
104.51,3498,21,3838,101.66,3871,100.7,3826,103.74,3905,98.74,3933,99.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0
108.9,3113,33,3385,105.82,3417,104.77,3394,105.97,3678,101.19,3682,100.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77.15,3202,38,3554,78.26,3530,73.58,3531,74.69,3563,74.68,3574,85.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102.68,3384,42,3666.67,100.06,3661.33,98.19,3677.33,99.22,3564,98.09,3612,96.72,0,0,1,0,0,0,0,0,0,0,0,0,1,0
115.79,313.22,52,336,116.39,337,114.98,324,113.5,387.46,113.74,383,112.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38.84,2429.47,3,2565.26,44.99,2604.21,43.92,2626.32,48.35,2789.47,60.65,2781.05,68.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53.61,3255.85,6,3631.7,60.12,3620.38,61.65,3585.56,75.31,3748.3,70.56,3740.38,82.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0
104.64,3446.44,13,3735.25,102.5,3761.69,100.76,3780,102.43,3996.61,95.94,4010.85,97.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
106.28,3247.24,14,3542.07,104.22,3554.48,102.64,3525.52,105.42,3699.31,102.05,3715.86,101.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85.33,3205,20,3422,79.99,3447,77.16,3473,75.64,3701,68.46,3703,71.42,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107.78,3232.63,23,3443.16,105.74,3465.26,101.3,2920,103.89,3688.42,97.13,3695.79,99.27,0,0,0,1,0,0,0,0,0,0,0,0,1,0
106.46,3429.82,24,3598.91,104.22,3570.55,101.57,2970,103.74,3877.5,99.37,3870,98.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0
106.38,3317.89,29,3666.32,102.37,3675.79,101.08,3195.79,103.95,4006.32,101.17,4034.74,100.72,0,0,0,1,0,0,0,0,0,0,0,0,1,0
109.77,2962.76,31,3201.72,107.55,3185.17,105.58,2821.03,106.6,3436.55,104.45,3438.62,103.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110.01,3191.38,33,3423.1,107.53,3453.1,106.22,3004.14,107.46,3578.28,104.25,3594.83,103.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78.47,3102.41,42,3437.59,80.21,3492.41,74.36,2959.66,72.94,4018.97,76.36,4057.24,85.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.99,1262.14,47,1503.33,19.84,1302.35,21.2,1186.07,36.11,2091.43,97.05,2117.45,103.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49.14,3060,49,3343.33,56.46,3376.67,55.09,2845.56,61.55,3805.56,72.63,3800,82.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107.89,1911.11,52,2126.67,105.26,2128.36,102.39,1845.56,102.31,2286.67,102.27,2304.44,100.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46.01,3218.95,13,3663.16,58.92,3687.37,62.46,3105.26,52.97,4029.47,72.26,4043.16,86.52,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50.31,3220.68,15,3522.71,57.92,3515.59,61.44,2960.34,65.44,3974.24,71.1,3983.39,81.53,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56.76,3186,40,3538,60.42,3572,55.65,3545,59.3,4034,74.43,4039,84.62,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.64,3137,44,3506,59.36,3537,63.1,3524,64.71,3784,65.85,3787,77.21,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67.77,3297,46,3638,69.43,3690,66.23,3688,69.55,4164,74.74,4191,84.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54.76,3202,47,3554,64.14,3552,59,3550,60.82,4043,71.34,4039,82.32,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40.12,2924,48,3243,51.51,3227,52.94,3227,61.8,3678,72.39,3685,84.33,0,0,0,0,1,0,0,0,0,0,0,0,1,0
111.86,2079,1,2267,109.69,2271,108.11,2294,107.22,2552,106.93,2546,105.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
104.85,3219,2,3541,101.25,3586,99.3,3565,100.53,4056,95.6,4035,96.07,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55.56,2903,3,3195,65.14,3198,60.4,3194,63.52,3486,74.1,3505,83.83,0,0,0,0,0,1,0,0,0,0,0,0,1,0
105.19,1265,19,1329,102.6,1323,102.04,1128,102.37,1360,92.36,1222,90.45,0,0,0,0,0,1,0,0,0,0,0,0,1,0
111.52,3444,52,3491,111.46,3490,110.79,3523,107.69,3976,107.09,3891,105.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
115.33,3044,11,3077,115.51,3069,114.95,3117,112.65,3848,110.26,3775,108.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.52,3376,30,3400,116.15,3419,116.33,3465,114.58,3708,113.48,3630,110.99,0,0,0,0,0,0,1,0,0,0,0,0,1,0
117.02,3166,31,3265,117.05,3265,117.2,3305,114.81,3657,113.93,3576,111.02,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.03,3134,32,3192,115.58,3191,115.12,3213,112.24,3672,112.03,3602,109.03,0,0,0,0,0,0,1,0,0,0,0,0,1,0
114.73,3403,38,3500,115.07,3465,114.71,3524,113,4240,111.02,4150,109.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0
114.57,3414,18,3503,114.68,3475,114.67,3522,112.11,4118,110.36,4049,108.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0
116.3,458,52,460,116.5,463,115.93,471,114.95,515,115.02,518,112.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0
109.14,3265,18,3921,114.79,3342,111.36,3589,108.55,2874,108.91,4311,108.47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
115.45,3210,32,2941,119.92,3534,118.23,3567,115.19,2954,116.84,3679,111.63,0,0,0,0,0,0,0,0,0,1,0,0,1,0
114.41,3434,33,3780,118.31,3502,113.35,3878,112.44,2989,118.21,3966,109.06,0,0,0,0,0,0,0,0,0,1,0,0,1,0
106.34,3092.5,22,3242.5,103.63,3222.5,102.38,3255,103.42,3472.5,99.8,3491.25,97.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108.78,2696.33,25,2894.69,106.96,2931.43,105.09,2935.1,105.27,3222.86,98.97,3232.65,98.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1
109.51,2857.09,27,3030.55,107.89,3065.45,105.83,3052.36,106.75,3139.64,103.25,3170.18,101.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111.17,2406.25,29,2631.25,108.67,2618.75,106.56,2635,106.61,2845,104.67,2850,102.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111.37,2555,34,2735,108.96,2777.5,106.95,2765,107.49,3007.5,102.69,2997.5,100.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110.25,2794,38,2984,109.04,3036,106.88,3020,106.65,3163,103.2,3156,100.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111.28,2678,40,2881,108.36,2917,106.7,2909,106.65,3208,102.12,3171,99.48,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102.11,3313,43,3481,100.31,3509,99.82,3507,101.61,3708,97.29,3698,94.68,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108.35,3073.22,45,3293.79,106.67,3316.55,105.25,3320.69,105.59,3385.86,100.86,3368.28,98.34,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111.12,2263,1,2470,108.74,2480,105.12,2491,103.54,2717,98.35,2698,97.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95.93,3149,3,3340,95.56,3369,96.87,3354,98.72,3336,89.69,3324,86.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1
111.11,2725,5,2881,108.54,2911,105.98,2928,106.33,3083,102.86,3050,98.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108.39,2712,8,2924,105.57,2955,103.41,2925,104.69,3090,101.31,3068,99.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105.76,3221,13,3424,103.58,3453,102.14,3422,104.03,3447,97.61,3457,96.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105.64,3284,15,3502,103.81,3510,99.56,3530,101.52,3606,95.73,3627,96.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106.54,2964,17,3161,103.97,3175,102.02,3161,104.11,3229,100.31,3214,99.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106.31,2816,18,2984,105.36,3009,104.49,3033,105.68,3284,100.56,3244,100.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106.98,3043,20,3236,104.78,3238,103.5,3231,103.83,3260,99.98,3268,97.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88.96,2634,21,2902,90.54,2959,88.54,3026,92.73,3285,92.3,3319,93.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105.3,3048,22,3254,102.73,3265,101.2,3263,101.8,3231,98.36,3191,95.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109.37,2675.09,28,2874.34,107.85,2898.11,105.97,2880,106.26,2929.81,103.55,2915.09,104.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108.74,2737.5,30,2844.64,107.04,2850,105.89,2837.14,105.02,2878.93,102.35,2905.71,101.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110.69,2490.55,32,2742.55,108.98,2729.45,107.77,2734.91,108.31,2847.27,105.43,2779.64,104.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109.93,2761.02,33,2963.39,108.33,2980.68,106.15,2960.34,106.5,3152.54,102.42,3161.69,101.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
103.81,3020,43,3222,102,3242,100.62,3238,101.36,3312,98.11,3303,96.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107.15,2990,49,3195,103.24,3200,95.88,3214,97.96,3225,95.78,3227,94.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1
103.64,2998,50,3156,100.3,3198,97.01,3177,98.89,3099,98.6,3088,96.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110.91,2600,2,2726,109.67,2762,106.02,2741,106.64,2870,102.71,2885,101.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106.26,3087,3,3287,99.67,3333,92.91,3311,98.6,3304,95.71,3271,95.69,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88.25,3008,4,3207,82.32,3240,86.63,3246,96.9,3134,94.67,3118,95.37,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103.9,3019,6,3227,100.67,3237,96.93,3228,97.32,3135,86.54,3116,91.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1
108.14,2886,9,3057,106.27,3058,104.15,3051,104.4,3210,101.11,3171,99.64,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107.92,2826,10,3018,105.95,3080,103.64,3071,104.21,3130,101.67,3138,100.22,0,0,1,0,0,0,0,0,0,0,0,0,0,1
108.65,2671.15,12,2866.15,104.3,2940,103.64,2927.31,105.56,3018.46,102.1,2955,101.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105.28,3149,15,3295,102.02,3312,100.02,3305,100.96,3105,99.26,3124,98.03,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.23,3316,17,3532,101.91,3550,99.34,3525,101.45,3637,96.82,3596,91.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105.23,3111,21,3274,103.67,3298,102.58,3307,104.02,3404,99.29,3382,98.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106.63,3109,36,3303,103.69,3335,101.88,3317,103.95,3312,99.72,3308,99.91,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.02,3399.62,43,3587.55,102.21,3542.26,100.94,3507.17,101.67,3541.13,97.3,3547.92,95.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105.12,3058.89,44,3231.11,102.75,3241.11,101.07,3251.11,101.97,3371.11,97.83,3382.22,96.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.95,3306,46,3426,102.35,3457,100.64,3465,101,3469,98.4,3470,97.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88.19,3281,47,3474,85.99,3504,79,3507,80.69,3338,79.78,3336,86.81,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105.52,2893,51,3100,101.64,3112,100.12,3091,99.77,3081,100.51,3060,98.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1
117.25,932,52,982,117.1,981,114.66,969,113.72,1117,113.03,1107,110.86,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.76,2510,8,2689,107.71,2729,105.45,2743,104.95,2916,103.73,2922,101.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.76,3267.69,10,3483.46,102.56,3471.92,99.35,3426.92,102.84,3369.23,99.95,3346.15,99.26,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.94,2724.44,11,2921.11,105.45,2961.11,103.31,2972.22,104.4,2988.89,102.7,2985.56,101.39,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107.79,2834.24,12,3037.63,105.57,3076.27,102.86,3088.47,103.57,3140.34,102.37,3130.17,100.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108.66,2762.07,27,2928.62,106.93,2943.1,104.54,2670,105.27,3103.45,102.14,3121.03,100.96,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.72,2817.27,32,2880,103.24,2904.55,101.67,2757.27,101.49,3030,100.29,3005.45,98.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103.6,2973.68,38,3110.53,100.39,3169.47,99.27,2909.47,102.33,3212.63,99.14,3190.53,97.27,0,0,0,1,0,0,0,0,0,0,0,0,0,1
106.04,3021.05,39,3223.16,103.66,3195.79,102.29,2950.53,104.08,3244.21,101.63,3244.21,100.05,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107.5,2773.68,40,2966.32,104.06,2982.11,103.34,2684.21,105.59,3011.58,101.45,3007.37,100.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.46,2951.38,43,3136.55,101.74,3138.62,99.86,2923.45,101.48,3357.93,97.43,3366.21,96.01,0,0,0,1,0,0,0,0,0,0,0,0,0,1
106.04,2874.89,45,3070.21,102.93,3127.66,100.42,2906.81,101.88,3155.74,100.01,3116.17,98.97,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.02,3074.48,49,3241.03,101.81,3286.55,98.68,3001.03,99.4,3372.41,95.69,3370.34,95.52,0,0,0,1,0,0,0,0,0,0,0,0,0,1
69.62,2940,50,3215.79,68.02,3234.74,62.67,2920.34,77.3,3269.47,83.08,3275.79,87.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1
109.02,2433.96,2,2558.49,106.38,2591.32,103.58,2338.87,104.06,2724.91,101.76,2737.36,99.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104.78,2800,3,2969.47,99.1,2988.42,94.71,2704.21,100.52,3036.84,99.31,3024.21,98.49,0,0,0,0,1,0,0,0,0,0,0,0,0,1
109.9,2632.22,6,2813.33,106.91,2820,105.38,2592.22,105.55,2978.89,104.44,2997.78,101.94,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108.63,2728.42,12,2903.16,105.85,2924.21,103.81,2686.32,103.8,3127.37,102.56,3134.74,100.93,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102.62,3043.45,13,3252.41,96.29,3294.83,95.27,3061.03,98.25,3491.38,96.97,3497.59,98.37,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108.15,2915.59,14,3164.75,104.84,3183.05,102.48,2931.86,103.03,3328.47,99.97,3332.54,100.35,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105.84,2550,18,2804.48,103.6,2800.34,102.95,2811.72,103.23,3036.21,101.64,3035.17,100.54,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104.89,3088.97,38,3272.07,102.43,3273.1,101.26,3280.34,102.65,3368.28,99.9,3381.72,99.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105.29,3206,39,3344,102.29,3330,101.85,3349,103.13,3410,99.69,3406,99.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1
111.24,2433,52,2642,108.45,2642,106.55,2651,105.9,2925,104.5,2881,102.78,0,0,0,0,1,0,0,0,0,0,0,0,0,1
111.03,2270,1,2459,108,2444,106.44,2456,106.11,2675,104.69,2654,103.26,0,0,0,0,1,0,0,0,0,0,0,0,0,1
109.83,2420,2,2587,106.9,2605,104.88,2614,105.48,2701,104.24,2700,102.48,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97.5,2876,20,2972,94.13,2964,94.22,2348,93.89,2666,84.55,2561,82.69,0,0,0,0,0,1,0,0,0,0,0,0,0,1
117.89,1602,23,1700,117.12,1646,117.66,1458,111.25,2548,72.86,2764,74.07,0,0,0,0,0,1,0,0,0,0,0,0,0,1
109.27,3041.69,26,3093.56,110.21,3073.22,110.01,3103.73,108.47,2865.76,81.11,2886.1,81.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1
109.34,3137.29,28,3169.83,110.13,3154.58,110,3188.14,108.48,3056.95,83.28,3062.03,83.56,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111.15,2731,30,2736,107.51,2754,99.62,2770,92.12,2586,67.95,2578,69.54,0,0,0,0,0,1,0,0,0,0,0,0,0,1
108.59,2754,32,2785,109.18,2774,109.79,2804,107.31,2608,80.74,2591,80.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.85,1376.95,35,1344.83,15.84,1160.34,12.42,1003.73,45.67,791.19,17.58,926.44,67.43,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110.88,3313.45,44,3355.86,110.15,3343.45,109.46,3372.41,107.73,3551.38,105.63,3452.07,104.38,0,0,0,0,0,1,0,0,0,0,0,0,0,1
112.06,3285,47,3359,111.84,3339,111.15,3347,108.35,3460,108.06,3399,106.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1
109.96,3098,48,3122,109.39,3131,109.2,3164,106.88,3295,105.9,3231,104.07,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111.41,3434,50,3488,110.77,3500,109.06,3515,106.37,3642,105.4,3524,104.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
112.04,2972,52,3021,111.23,3052,111.05,3047,108.13,3309,107.91,3256,105.84,0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.79,2819,53,2850,113,2851,112.17,2847,110.42,3139,109.2,3037,107.83,0,0,0,0,0,1,0,0,0,0,0,0,0,1
